0 5.99935 5.99732 5.99732 5.99732 
0.05 2.67756 5.1419 5.61503 5.78187 
0.1 -5.78838 2.67614 4.48828 5.1419 
0.15 -15.6902 -1.11236 2.67614 4.09637 
0.2 -23.0204 -5.78836 0.273029 2.67614 
0.25 -25.4115 -10.8281 -2.59711 0.92287 
0.3 -23.066 -15.6888 -5.78836 -1.11236 
0.35 -18.2868 -19.879 -9.14165 -3.37087 
0.4 -14.0293 -23.0184 -12.4942 -5.78836 
0.45 -12.3617 -24.8801 -15.6888 -8.29706 
0.5 -13.6283 -25.4101 -18.5831 -10.8281 
0.55 -16.607 -24.7212 -21.0569 -13.3135 
0.6 -19.3923 -23.066 -23.0184 -15.6888 
0.65 -20.4308 -20.7919 -24.4085 -17.8947 
0.7 -19.1892 -18.2881 -25.2025 -19.879 
0.75 -16.2273 -15.9299 -25.4101 -21.5981 
0.8 -12.7753 -14.0312 -25.0731 -23.0184 
0.85 -10.1106 -12.8088 -24.2611 -24.1164 
0.9 -9.03817 -12.3632 -23.066 -24.8801 
0.95 -9.66116 -12.6769 -21.5949 -25.3082 
1 -11.4593 -13.6286 -19.9635 -25.4101 
1.05 -13.5741 -15.0192 -18.2881 -25.205 
1.1 -15.1501 -16.606 -16.6787 -24.7212 
1.15 -15.6043 -18.1383 -15.233 -23.9943 
1.2 -14.7551 -19.3906 -14.0312 -23.066 
1.25 -12.8069 -20.1892 -13.1324 -21.9823 
1.3 -10.2299 -20.4292 -12.5725 -20.7919 
1.35 -7.59635 -20.0812 -12.3632 -19.5443 
1.4 -5.42519 -19.1883 -12.4936 -18.2881 
1.45 -4.07323 -17.8546 -12.9318 -17.0692 
1.5 -3.68572 -16.2275 -13.6286 -15.9299 
1.55 -4.20255 -14.4774 -14.5214 -14.907 
1.6 -5.40464 -12.7765 -15.5389 -14.0312 
1.65 -6.9806 -11.2804 -16.606 -13.3264 
1.7 -8.59584 -10.1122 -17.6484 -12.8088 
1.75 -9.95083 -9.35364 -18.5967 -12.4873 
1.8 -10.8212 -9.03964 -19.3906 -12.3632 
1.85 -11.0777 -9.15952 -19.9814 -12.4306 
1.9 -10.6879 -9.66195 -20.3343 -12.6769 
1.95 -9.70467 -10.4635 -20.4292 -13.084 
2 -8.24489 -11.4592 -20.2612 -13.6286 
2.05 -6.46581 -12.5339 -19.8401 -14.2836 
2.1 -4.54085 -13.5732 -19.1883 -15.0192 
2.15 -2.63897 -14.4733 -18.3397 -15.804 
2.2 -0.908711 -15.1487 -17.3367 -16.606 
2.25 0.532323 -15.5371 -16.2275 -17.394 
2.3 1.60287 -15.6028 -15.0636 -18.1383 
2.35 2.25898 -15.3365 -13.8968 -18.8118 
2.4 2.49149 -14.754 -12.7765 -19.3906 
2.45 2.3212 -13.8925 -11.7479 -19.8549 
2.5 1.79261 -12.8063 -10.8496 -20.1892 
2.55 0.967172 -11.5614 -10.1122 -20.3826 
2.6 -0.083361 -10.23 -9.55786 -20.4292 
2.65 -1.2829 -8.88539 -9.19919 -20.3276 
2.7 -2.55611 -7.59704 -9.03964 -20.0812 
2.75 -3.83246 -6.4269 -9.07376 -19.6976 
2.8 -5.04915 -5.42627 -9.28804 -19.1883 
2.85 -6.15304 -4.63379 -9.66195 -18.5681 
2.9 -7.10168 -4.07446 -10.1693 -17.8546 
2.95 -7.86357 -3.75947 -10.7794 -17.0674 
3 -8.41779 -3.68685 -11.4592 -16.2275 
3.05 -8.75329 -3.8428 -12.1741 -15.3568 
3.1 -8.86771 -4.20341 -12.8897 -14.4774 
3.15 -8.76622 -4.73674 -13.5732 -13.6105 
3.2 -8.46009 -5.40509 -14.1945 -12.7765 
3.25 -7.96541 -6.16725 -14.727 -11.9943 
3.3 -7.30177 -6.98061 -15.1487 -11.2804 
3.35 -6.49116 -7.80322 -15.4423 -10.6491 
3.4 -5.55686 -8.59545 -15.5959 -10.1122 
3.45 -4.52259 -9.32142 -15.6028 -9.67845 
3.5 -3.41178 -9.95013 -15.4617 -9.35364 
3.55 -2.24697 -10.4562 -15.1761 -9.1407 
3.6 -1.04933 -10.8203 -14.754 -9.03964 
3.65 0.16164 -11.0294 -14.2076 -9.04768 
3.7 1.36834 -11.0767 -13.5524 -9.15952 
3.75 2.5552 -10.9611 -12.8063 -9.36749 
3.8 3.70873 -10.687 -11.9897 -9.66195 
3.85 4.81751 -10.2635 -11.1236 -10.0315 
3.9 5.8721 -9.70388 -10.23 -10.4635 
3.95 6.86496 -9.02448 -9.33066 -10.9442 
4 7.79033 -8.24431 -8.44644 -11.4592 
4.05 8.64405 -7.38408 -7.59704 -11.9939 
4.1 9.42341 -6.46548 -6.8004 -12.5339 
4.15 10.127 -5.51048 -6.07234 -13.0648 
4.2 10.7545 -4.54077 -5.42627 -13.5732 
4.25 11.3067 -3.57716 -4.87299 -14.0465 
4.3 11.7851 -2.63913 -4.42061 -14.4733 
4.35 12.1917 -1.7445 -4.07446 -14.8436 
4.4 12.5295 -0.90908 -3.83718 -15.1487 
4.45 12.8015 -0.146536 -3.70879 -15.3816 
