# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0779391 -----------------
#dely    BF
0.050 -0.1314 -0.0009
0.150 -0.1222 -0.0009
0.250 -0.0923 -0.0007
0.350 -0.1024 -0.0008
0.450 -0.0769 -0.0006
0.550 -0.0558 -0.0005
0.650 -0.0571 -0.0005
0.750 -0.0295 -0.0003
0.850 -0.0355 -0.0004
0.950 -0.0246 -0.0003
1.050 -0.0272 -0.0004
1.150 -0.0116 -0.0002
1.250 -0.0125 -0.0002
1.350 -0.0007 -0.0000
1.450 -0.0014 -0.0000
1.550  0.0015  0.0000
1.650 -0.0005 -0.0000
1.750  0.0009  0.0001
