Bpipi_ybin1  0.28680  0.03443
Bpipi_ybin2  0.26240  0.03150
Bpipi_ybin3  0.23730  0.02849
Bpipi_ybin4  0.21290  0.02557
Bpipi_ybin5  0.18500  0.02222
Bpipi_ybin6  0.15760  0.01894
Bpipi_ybin7  0.13070  0.01572
Bpipi_ybin8  0.10550  0.01270
Bpipi_ybin9  0.08260  0.00996
Bpipi_ybin10  0.06120  0.00741
Bpipi_ybin11  0.04450  0.00543
Bpipi_ybin12  0.03040  0.00378
Bpipi_ybin13  0.01950  0.00254
Bpipi_ybin14  0.01110  0.00167
Bpipi_ybin15  0.00520  0.00118
Bpipi_ybin16  0.00120  0.00101
Bpipi_ybin17  0.00010  0.00100
BKK_ybin1  0.08390  0.01012
BKK_ybin2  0.07750  0.00935
BKK_ybin3  0.06760  0.00817
BKK_ybin4  0.06120  0.00741
BKK_ybin5  0.05250  0.00638
BKK_ybin6  0.04270  0.00522
BKK_ybin7  0.03410  0.00421
BKK_ybin8  0.02710  0.00340
BKK_ybin9  0.02040  0.00264
BKK_ybin10  0.01430  0.00199
BKK_ybin11  0.00910  0.00148
BKK_ybin12  0.00530  0.00119
BKK_ybin13  0.00260  0.00105
BKK_ybin14  0.00110  0.00101
BKK_ybin15  0.00020  0.00100
BKK_ybin16  0.00000  0.00100
BKK_ybin17  0.00000  0.00100
BpK_ybin1  0.02480  0.00314
BpK_ybin2  0.02340  0.00298
BpK_ybin3  0.01830  0.00241
BpK_ybin4  0.01400  0.00196
BpK_ybin5  0.00890  0.00146
BpK_ybin6  0.00450  0.00114
BpK_ybin7  0.00250  0.00104
BpK_ybin8  0.00120  0.00101
BpK_ybin9 -0.00010  0.00100
BpK_ybin10 -0.00080  0.00100
BpK_ybin11 -0.00040  0.00100
BpK_ybin12 -0.00040  0.00100
BpK_ybin13 -0.00020  0.00100
BpK_ybin14 -0.00000  0.00100
BpK_ybin15 -0.00000  0.00100
BpK_ybin16  0.00000  0.00100
BpK_ybin17  0.00000  0.00100
Bppbar_ybin1  0.10080  0.01214
Bppbar_ybin2  0.09280  0.01118
Bppbar_ybin3  0.08520  0.01027
Bppbar_ybin4  0.08280  0.00999
Bppbar_ybin5  0.06490  0.00785
Bppbar_ybin6  0.05430  0.00659
Bppbar_ybin7  0.04750  0.00579
Bppbar_ybin8  0.03600  0.00443
Bppbar_ybin9  0.02280  0.00291
Bppbar_ybin10  0.01830  0.00241
Bppbar_ybin11  0.00910  0.00148
Bppbar_ybin12  0.00310  0.00107
Bppbar_ybin13  0.00160  0.00102
Bppbar_ybin14  0.00050  0.00100
Bppbar_ybin15  0.00000  0.00100
Bppbar_ybin16  0.00000  0.00100
Bppbar_ybin17  0.00000  0.00100
meanpt_pion 445.818 26.7491
meanpt_kaon 708.251 42.4951
meanpt_proton 1097.55 65.853
