# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0822231 -----------------
#dely    BF
0.050 -0.1342 -0.0072
0.150 -0.1306 -0.0074
0.250 -0.0995 -0.0060
0.350 -0.0918 -0.0057
0.450 -0.0937 -0.0061
0.550 -0.0724 -0.0051
0.650 -0.0592 -0.0046
0.750 -0.0474 -0.0040
0.850 -0.0350 -0.0031
0.950 -0.0215 -0.0022
1.050 -0.0211 -0.0025
1.150 -0.0117 -0.0016
1.250 -0.0027 -0.0005
1.350 -0.0014 -0.0005
1.450 -0.0001 -0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
