# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0536969 -----------------
#dely    BF
0.050 -0.0336 -0.0003
0.150 -0.0377 -0.0003
0.250 -0.0345 -0.0003
0.350 -0.0544 -0.0005
0.450 -0.0423 -0.0004
0.550 -0.0323 -0.0003
0.650 -0.0375 -0.0004
0.750 -0.0391 -0.0004
0.850 -0.0337 -0.0004
0.950 -0.0351 -0.0005
1.050 -0.0381 -0.0005
1.150 -0.0321 -0.0005
1.250 -0.0280 -0.0005
1.350 -0.0231 -0.0005
1.450 -0.0182 -0.0004
1.550 -0.0098 -0.0003
1.650 -0.0049 -0.0002
1.750 -0.0024 -0.0002
