Bpipi_ybin1  0.28750  0.03451
Bpipi_ybin2  0.26460  0.03177
Bpipi_ybin3  0.24080  0.02891
Bpipi_ybin4  0.21680  0.02604
Bpipi_ybin5  0.18830  0.02262
Bpipi_ybin6  0.16130  0.01938
Bpipi_ybin7  0.13170  0.01584
Bpipi_ybin8  0.10750  0.01294
Bpipi_ybin9  0.08450  0.01019
Bpipi_ybin10  0.06290  0.00761
Bpipi_ybin11  0.04590  0.00560
Bpipi_ybin12  0.03220  0.00399
Bpipi_ybin13  0.02050  0.00266
Bpipi_ybin14  0.01170  0.00172
Bpipi_ybin15  0.00580  0.00122
Bpipi_ybin16  0.00160  0.00102
Bpipi_ybin17  0.00010  0.00100
BKK_ybin1  0.07580  0.00915
BKK_ybin2  0.07540  0.00910
BKK_ybin3  0.06470  0.00783
BKK_ybin4  0.06020  0.00729
BKK_ybin5  0.05290  0.00643
BKK_ybin6  0.04410  0.00539
BKK_ybin7  0.03670  0.00452
BKK_ybin8  0.02880  0.00360
BKK_ybin9  0.02290  0.00292
BKK_ybin10  0.01630  0.00220
BKK_ybin11  0.00990  0.00155
BKK_ybin12  0.00600  0.00123
BKK_ybin13  0.00280  0.00105
BKK_ybin14  0.00090  0.00101
BKK_ybin15  0.00030  0.00100
BKK_ybin16 -0.00000  0.00100
BKK_ybin17  0.00000  0.00100
BpK_ybin1  0.02690  0.00338
BpK_ybin2  0.02210  0.00283
BpK_ybin3  0.01780  0.00236
BpK_ybin4  0.01310  0.00186
BpK_ybin5  0.00840  0.00142
BpK_ybin6  0.00590  0.00123
BpK_ybin7  0.00210  0.00103
BpK_ybin8  0.00130  0.00101
BpK_ybin9  0.00020  0.00100
BpK_ybin10 -0.00230  0.00104
BpK_ybin11 -0.00060  0.00100
BpK_ybin12 -0.00020  0.00100
BpK_ybin13 -0.00030  0.00100
BpK_ybin14 -0.00010  0.00100
BpK_ybin15  0.00000  0.00100
BpK_ybin16  0.00000  0.00100
BpK_ybin17  0.00000  0.00100
Bppbar_ybin1  0.08890  0.01071
Bppbar_ybin2  0.08130  0.00981
Bppbar_ybin3  0.06900  0.00834
Bppbar_ybin4  0.07290  0.00880
Bppbar_ybin5  0.07620  0.00920
Bppbar_ybin6  0.05450  0.00662
Bppbar_ybin7  0.04800  0.00585
Bppbar_ybin8  0.03980  0.00488
Bppbar_ybin9  0.02790  0.00349
Bppbar_ybin10  0.01820  0.00240
Bppbar_ybin11  0.00980  0.00154
Bppbar_ybin12  0.00400  0.00111
Bppbar_ybin13  0.00130  0.00101
Bppbar_ybin14  0.00030  0.00100
Bppbar_ybin15  0.00000  0.00100
Bppbar_ybin16  0.00000  0.00100
Bppbar_ybin17  0.00000  0.00100
meanpt_pion 478.794 28.7276
meanpt_kaon 751.244 45.0746
meanpt_proton 1129.15 67.749
