Bpipi_ybin1  0.27740  0.03330
Bpipi_ybin2  0.25680  0.03083
Bpipi_ybin3  0.23310  0.02799
Bpipi_ybin4  0.21010  0.02523
Bpipi_ybin5  0.18080  0.02172
Bpipi_ybin6  0.15740  0.01891
Bpipi_ybin7  0.13030  0.01567
Bpipi_ybin8  0.10650  0.01282
Bpipi_ybin9  0.08270  0.00997
Bpipi_ybin10  0.06160  0.00746
Bpipi_ybin11  0.04570  0.00557
Bpipi_ybin12  0.03150  0.00391
Bpipi_ybin13  0.02120  0.00273
Bpipi_ybin14  0.01230  0.00178
Bpipi_ybin15  0.00590  0.00123
Bpipi_ybin16  0.00170  0.00102
Bpipi_ybin17  0.00010  0.00100
BKK_ybin1  0.07080  0.00855
BKK_ybin2  0.06530  0.00790
BKK_ybin3  0.06200  0.00751
BKK_ybin4  0.05460  0.00663
BKK_ybin5  0.04700  0.00573
BKK_ybin6  0.03940  0.00483
BKK_ybin7  0.03380  0.00418
BKK_ybin8  0.02650  0.00333
BKK_ybin9  0.02040  0.00264
BKK_ybin10  0.01460  0.00202
BKK_ybin11  0.01010  0.00157
BKK_ybin12  0.00540  0.00119
BKK_ybin13  0.00250  0.00104
BKK_ybin14  0.00100  0.00101
BKK_ybin15  0.00030  0.00100
BKK_ybin16  0.00000  0.00100
BKK_ybin17  0.00000  0.00100
BpK_ybin1  0.02640  0.00332
BpK_ybin2  0.02390  0.00304
BpK_ybin3  0.01900  0.00249
BpK_ybin4  0.01260  0.00181
BpK_ybin5  0.01060  0.00162
BpK_ybin6  0.00570  0.00121
BpK_ybin7  0.00220  0.00103
BpK_ybin8  0.00170  0.00102
BpK_ybin9 -0.00030  0.00100
BpK_ybin10 -0.00100  0.00101
BpK_ybin11 -0.00080  0.00100
BpK_ybin12 -0.00050  0.00100
BpK_ybin13 -0.00050  0.00100
BpK_ybin14 -0.00010  0.00100
BpK_ybin15 -0.00000  0.00100
BpK_ybin16  0.00000  0.00100
BpK_ybin17  0.00000  0.00100
Bppbar_ybin1  0.09590  0.01155
Bppbar_ybin2  0.09400  0.01132
Bppbar_ybin3  0.08380  0.01011
Bppbar_ybin4  0.07430  0.00897
Bppbar_ybin5  0.06400  0.00774
Bppbar_ybin6  0.05290  0.00643
Bppbar_ybin7  0.04290  0.00524
Bppbar_ybin8  0.03750  0.00461
Bppbar_ybin9  0.02440  0.00309
Bppbar_ybin10  0.01680  0.00225
Bppbar_ybin11  0.00960  0.00153
Bppbar_ybin12  0.00610  0.00124
Bppbar_ybin13  0.00110  0.00101
Bppbar_ybin14  0.00020  0.00100
Bppbar_ybin15  0.00000  0.00100
Bppbar_ybin16  0.00000  0.00100
Bppbar_ybin17  0.00000  0.00100
meanpt_pion 454.022 27.2413
meanpt_kaon 716.136 42.9682
meanpt_proton 1088.59 65.3154
