# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0605853 -----------------
#dely    BF
0.050 -0.0766 -0.0006
0.150 -0.0618 -0.0005
0.250 -0.0751 -0.0006
0.350 -0.0511 -0.0004
0.450 -0.0431 -0.0004
0.550 -0.0374 -0.0003
0.650 -0.0393 -0.0004
0.750 -0.0352 -0.0004
0.850 -0.0445 -0.0005
0.950 -0.0301 -0.0004
1.050 -0.0188 -0.0003
1.150 -0.0207 -0.0003
1.250 -0.0220 -0.0004
1.350 -0.0159 -0.0003
1.450 -0.0157 -0.0004
1.550 -0.0127 -0.0004
1.650 -0.0054 -0.0002
1.750 -0.0004 -0.0000
