# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.00311297 -----------------
#dely    BF
0.050 -0.0056 -0.0005
0.150 -0.0160 -0.0014
0.250 -0.0059 -0.0006
0.350 -0.0065 -0.0007
0.450 -0.0015 -0.0002
0.550 -0.0084 -0.0011
0.650  0.0096  0.0014
0.750 -0.0014 -0.0002
0.850  0.0020  0.0003
0.950  0.0021  0.0004
1.050 -0.0017 -0.0004
1.150  0.0061  0.0023
1.250 -0.0039 -0.0012
1.350  0.0000  0.0000
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
