# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0633904 -----------------
#dely    BF
0.050 -0.0423 -0.0003
0.150 -0.0176 -0.0001
0.250 -0.0319 -0.0002
0.350 -0.0352 -0.0003
0.450 -0.0379 -0.0003
0.550 -0.0259 -0.0002
0.650 -0.0469 -0.0005
0.750 -0.0396 -0.0004
0.850 -0.0465 -0.0005
0.950 -0.0463 -0.0006
1.050 -0.0483 -0.0007
1.150 -0.0573 -0.0009
1.250 -0.0458 -0.0008
1.350 -0.0372 -0.0007
1.450 -0.0288 -0.0007
1.550 -0.0239 -0.0007
1.650 -0.0169 -0.0007
1.750 -0.0059 -0.0004
