# ICODE=1735357040, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.033851 -----------------
#dely    BF
0.050 -0.0523 -0.0004
0.150 -0.0623 -0.0005
0.250 -0.0589 -0.0005
0.350 -0.0394 -0.0003
0.450 -0.0504 -0.0005
0.550 -0.0116 -0.0001
0.650 -0.0265 -0.0003
0.750 -0.0251 -0.0003
0.850 -0.0163 -0.0002
0.950 -0.0189 -0.0002
1.050  0.0022  0.0000
1.150 -0.0014 -0.0000
1.250  0.0010  0.0000
1.350  0.0018  0.0000
1.450  0.0094  0.0002
1.550  0.0023  0.0001
1.650  0.0068  0.0003
1.750  0.0011  0.0001
