Bpipi_ybin1  0.28450  0.03415
Bpipi_ybin2  0.26330  0.03161
Bpipi_ybin3  0.23780  0.02855
Bpipi_ybin4  0.21280  0.02556
Bpipi_ybin5  0.18480  0.02220
Bpipi_ybin6  0.15760  0.01894
Bpipi_ybin7  0.13100  0.01575
Bpipi_ybin8  0.10490  0.01263
Bpipi_ybin9  0.08280  0.00999
Bpipi_ybin10  0.06190  0.00750
Bpipi_ybin11  0.04380  0.00535
Bpipi_ybin12  0.03010  0.00375
Bpipi_ybin13  0.01910  0.00250
Bpipi_ybin14  0.01130  0.00168
Bpipi_ybin15  0.00520  0.00118
Bpipi_ybin16  0.00160  0.00102
Bpipi_ybin17  0.00010  0.00100
BKK_ybin1  0.08240  0.00994
BKK_ybin2  0.07620  0.00920
BKK_ybin3  0.06860  0.00829
BKK_ybin4  0.05890  0.00714
BKK_ybin5  0.04990  0.00607
BKK_ybin6  0.04270  0.00522
BKK_ybin7  0.03440  0.00425
BKK_ybin8  0.02730  0.00343
BKK_ybin9  0.02000  0.00260
BKK_ybin10  0.01450  0.00201
BKK_ybin11  0.00920  0.00149
BKK_ybin12  0.00540  0.00119
BKK_ybin13  0.00270  0.00105
BKK_ybin14  0.00110  0.00101
BKK_ybin15  0.00020  0.00100
BKK_ybin16  0.00000  0.00100
BKK_ybin17  0.00000  0.00100
BpK_ybin1  0.02640  0.00332
BpK_ybin2  0.02290  0.00292
BpK_ybin3  0.01800  0.00238
BpK_ybin4  0.01360  0.00191
BpK_ybin5  0.00920  0.00149
BpK_ybin6  0.00630  0.00125
BpK_ybin7  0.00330  0.00108
BpK_ybin8  0.00040  0.00100
BpK_ybin9  0.00070  0.00100
BpK_ybin10 -0.00090  0.00101
BpK_ybin11 -0.00070  0.00100
BpK_ybin12 -0.00040  0.00100
BpK_ybin13 -0.00020  0.00100
BpK_ybin14 -0.00010  0.00100
BpK_ybin15 -0.00000  0.00100
BpK_ybin16  0.00000  0.00100
BpK_ybin17  0.00000  0.00100
Bppbar_ybin1  0.11270  0.01356
Bppbar_ybin2  0.10050  0.01210
Bppbar_ybin3  0.09130  0.01100
Bppbar_ybin4  0.07480  0.00903
Bppbar_ybin5  0.06710  0.00811
Bppbar_ybin6  0.06060  0.00734
Bppbar_ybin7  0.04750  0.00579
Bppbar_ybin8  0.03510  0.00433
Bppbar_ybin9  0.02330  0.00297
Bppbar_ybin10  0.01640  0.00221
Bppbar_ybin11  0.00990  0.00155
Bppbar_ybin12  0.00350  0.00108
Bppbar_ybin13  0.00090  0.00101
Bppbar_ybin14  0.00030  0.00100
Bppbar_ybin15  0.00000  0.00100
Bppbar_ybin16  0.00000  0.00100
Bppbar_ybin17  0.00000  0.00100
meanpt_pion 445.935 26.7561
meanpt_kaon 710.852 42.6511
meanpt_proton 1108.21 66.4926
