# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0704001 -----------------
#dely    BF
0.050 -0.0967 -0.0053
0.150 -0.0971 -0.0052
0.250 -0.0849 -0.0049
0.350 -0.0683 -0.0046
0.450 -0.0770 -0.0050
0.550 -0.0824 -0.0056
0.650 -0.0391 -0.0031
0.750 -0.0508 -0.0044
0.850 -0.0306 -0.0030
0.950 -0.0271 -0.0030
1.050 -0.0217 -0.0026
1.150 -0.0192 -0.0027
1.250 -0.0068 -0.0012
1.350 -0.0010 -0.0003
1.450 -0.0014 -0.0005
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
