# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0208938 -----------------
#dely    BF
0.050 -0.0266 -0.0026
0.150 -0.0256 -0.0025
0.250 -0.0295 -0.0031
0.350 -0.0230 -0.0024
0.450 -0.0233 -0.0028
0.550 -0.0269 -0.0032
0.650 -0.0202 -0.0027
0.750 -0.0135 -0.0021
0.850 -0.0106 -0.0019
0.950  0.0005  0.0001
1.050 -0.0020 -0.0005
1.150 -0.0063 -0.0021
1.250 -0.0016 -0.0008
1.350  0.0000  0.0000
1.450 -0.0003 -0.0003
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
