# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.237006 -----------------
#dely    BF
0.050  0.3764  0.0027
0.150  0.3395  0.0025
0.250  0.3247  0.0025
0.350  0.2747  0.0022
0.450  0.2354  0.0020
0.550  0.1836  0.0017
0.650  0.1633  0.0016
0.750  0.1396  0.0014
0.850  0.1054  0.0012
0.950  0.0769  0.0010
1.050  0.0513  0.0007
1.150  0.0412  0.0006
1.250  0.0282  0.0005
1.350  0.0214  0.0004
1.450  0.0039  0.0001
1.550  0.0042  0.0001
1.650  0.0017  0.0001
1.750 -0.0014 -0.0001
