'InvCoshPar_uu_width','InvCoshPar_uu_g0','InvCoshPar_uu_g1','InvCoshPar_uu_g2','InvCoshPar_uu_g3','InvCoshPar_uu_g4','InvCoshPar_ud_width','InvCoshPar_ud_g0','InvCoshPar_ud_g1','InvCoshPar_ud_g2','InvCoshPar_ud_g3','InvCoshPar_ud_g4','InvCoshPar_us_width','InvCoshPar_us_g0','InvCoshPar_us_g1','InvCoshPar_us_g2','InvCoshPar_us_g3','InvCoshPar_us_g4','InvCoshPar_ss_width','InvCoshPar_ss_g0','InvCoshPar_ss_g1','InvCoshPar_ss_g2','InvCoshPar_ss_g3','InvCoshPar_ss_g4'
0.790347,-0.888483,-0.651031,0.113711,0.133291,-0.0341449,0.660583,-0.500583,0.199199,-0.445836,-0.144432,-0.0090051,1.08251,0.362806,-0.909426,0.270302,0.109532,-0.000275007,0.710134,-0.551401,-0.389917,0.206775,0.0816184,-0.034713
0.790347,-0.888483,-0.651031,0.113711,0.133291,-0.0341449,0.660583,-0.500583,0.199199,-0.445836,-0.144432,-0.0090051,1.08251,0.362806,-0.909426,0.270302,0.109532,-0.000275007,0.710134,-0.551401,-0.389917,0.206775,0.0816184,-0.034713
0.790347,-0.888483,-0.651031,0.113711,0.133291,-0.0341449,0.660583,-0.500583,0.199199,-0.445836,-0.144432,-0.0090051,1.08251,0.362806,-0.909426,0.270302,0.109532,-0.000275007,0.710134,-0.551401,-0.389917,0.206775,0.0816184,-0.034713
0.790347,-0.888483,-0.651031,0.113711,0.133291,-0.0341449,0.660583,-0.500583,0.199199,-0.445836,-0.144432,-0.0090051,1.08251,0.362806,-0.909426,0.270302,0.109532,-0.000275007,0.710134,-0.551401,-0.389917,0.206775,0.0816184,-0.034713
0.790347,-0.888483,-0.651031,0.113711,0.133291,-0.0341449,0.660583,-0.500583,0.199199,-0.445836,-0.144432,-0.0090051,1.08251,0.362806,-0.909426,0.270302,0.109532,-0.000275007,0.710134,-0.551401,-0.389917,0.206775,0.0816184,-0.034713
0.790347,-0.888483,-0.651031,0.113711,0.133291,-0.0341449,0.660583,-0.500583,0.199199,-0.445836,-0.144432,-0.0090051,1.08251,0.362806,-0.909426,0.270302,0.109532,-0.000275007,0.710134,-0.551401,-0.389917,0.206775,0.0816184,-0.034713
0.589308,-0.457676,-0.575662,0.101728,0.149767,-0.0279665,0.939747,-0.333912,0.289917,-0.465346,-0.114262,-0.0118237,1.25391,-0.188671,-0.762985,0.268671,0.092286,0.00126647,0.90296,-0.628645,-0.154419,-0.0631745,0.114953,-0.0260911
0.589308,-0.457676,-0.575662,0.101728,0.149767,-0.0279665,0.939747,-0.333912,0.289917,-0.465346,-0.114262,-0.0118237,1.25391,-0.188671,-0.762985,0.268671,0.092286,0.00126647,0.90296,-0.628645,-0.154419,-0.0631745,0.114953,-0.0260911
0.589308,-0.457676,-0.575662,0.101728,0.149767,-0.0279665,0.939747,-0.333912,0.289917,-0.465346,-0.114262,-0.0118237,1.25391,-0.188671,-0.762985,0.268671,0.092286,0.00126647,0.90296,-0.628645,-0.154419,-0.0631745,0.114953,-0.0260911
0.589308,-0.457676,-0.575662,0.101728,0.149767,-0.0279665,0.939747,-0.333912,0.289917,-0.465346,-0.114262,-0.0118237,1.25391,-0.188671,-0.762985,0.268671,0.092286,0.00126647,0.90296,-0.628645,-0.154419,-0.0631745,0.114953,-0.0260911
0.589308,-0.457676,-0.575662,0.101728,0.149767,-0.0279665,0.939747,-0.333912,0.289917,-0.465346,-0.114262,-0.0118237,1.25391,-0.188671,-0.762985,0.268671,0.092286,0.00126647,0.90296,-0.628645,-0.154419,-0.0631745,0.114953,-0.0260911
0.589308,-0.457676,-0.575662,0.101728,0.149767,-0.0279665,0.939747,-0.333912,0.289917,-0.465346,-0.114262,-0.0118237,1.25391,-0.188671,-0.762985,0.268671,0.092286,0.00126647,0.90296,-0.628645,-0.154419,-0.0631745,0.114953,-0.0260911
0.589308,-0.457676,-0.575662,0.101728,0.149767,-0.0279665,0.939747,-0.333912,0.289917,-0.465346,-0.114262,-0.0118237,1.25391,-0.188671,-0.762985,0.268671,0.092286,0.00126647,0.90296,-0.628645,-0.154419,-0.0631745,0.114953,-0.0260911
0.589308,-0.457676,-0.575662,0.101728,0.149767,-0.0279665,0.939747,-0.333912,0.289917,-0.465346,-0.114262,-0.0118237,1.25391,-0.188671,-0.762985,0.268671,0.092286,0.00126647,0.90296,-0.628645,-0.154419,-0.0631745,0.114953,-0.0260911
0.589308,-0.457676,-0.575662,0.101728,0.149767,-0.0279665,0.939747,-0.333912,0.289917,-0.465346,-0.114262,-0.0118237,1.25391,-0.188671,-0.762985,0.268671,0.092286,0.00126647,0.90296,-0.628645,-0.154419,-0.0631745,0.114953,-0.0260911
0.522481,-0.627057,-0.323378,0.233215,0.145746,-0.0258358,1.31426,-0.465836,0.47244,-0.394006,-0.152484,-0.0195345,1.17428,-0.0602855,-0.819725,0.208384,0.0619918,0.00931295,0.901253,-0.840024,-0.244791,-0.0181895,0.110893,-0.0319975
0.522481,-0.627057,-0.323378,0.233215,0.145746,-0.0258358,1.31426,-0.465836,0.47244,-0.394006,-0.152484,-0.0195345,1.17428,-0.0602855,-0.819725,0.208384,0.0619918,0.00931295,0.901253,-0.840024,-0.244791,-0.0181895,0.110893,-0.0319975
0.522481,-0.627057,-0.323378,0.233215,0.145746,-0.0258358,1.31426,-0.465836,0.47244,-0.394006,-0.152484,-0.0195345,1.17428,-0.0602855,-0.819725,0.208384,0.0619918,0.00931295,0.901253,-0.840024,-0.244791,-0.0181895,0.110893,-0.0319975
0.522481,-0.627057,-0.323378,0.233215,0.145746,-0.0258358,1.31426,-0.465836,0.47244,-0.394006,-0.152484,-0.0195345,1.17428,-0.0602855,-0.819725,0.208384,0.0619918,0.00931295,0.901253,-0.840024,-0.244791,-0.0181895,0.110893,-0.0319975
0.522481,-0.627057,-0.323378,0.233215,0.145746,-0.0258358,1.31426,-0.465836,0.47244,-0.394006,-0.152484,-0.0195345,1.17428,-0.0602855,-0.819725,0.208384,0.0619918,0.00931295,0.901253,-0.840024,-0.244791,-0.0181895,0.110893,-0.0319975
0.522481,-0.627057,-0.323378,0.233215,0.145746,-0.0258358,1.31426,-0.465836,0.47244,-0.394006,-0.152484,-0.0195345,1.17428,-0.0602855,-0.819725,0.208384,0.0619918,0.00931295,0.901253,-0.840024,-0.244791,-0.0181895,0.110893,-0.0319975
0.522481,-0.627057,-0.323378,0.233215,0.145746,-0.0258358,1.31426,-0.465836,0.47244,-0.394006,-0.152484,-0.0195345,1.17428,-0.0602855,-0.819725,0.208384,0.0619918,0.00931295,0.901253,-0.840024,-0.244791,-0.0181895,0.110893,-0.0319975
0.522481,-0.627057,-0.323378,0.233215,0.145746,-0.0258358,1.31426,-0.465836,0.47244,-0.394006,-0.152484,-0.0195345,1.17428,-0.0602855,-0.819725,0.208384,0.0619918,0.00931295,0.901253,-0.840024,-0.244791,-0.0181895,0.110893,-0.0319975
0.522481,-0.627057,-0.323378,0.233215,0.145746,-0.0258358,1.31426,-0.465836,0.47244,-0.394006,-0.152484,-0.0195345,1.17428,-0.0602855,-0.819725,0.208384,0.0619918,0.00931295,0.901253,-0.840024,-0.244791,-0.0181895,0.110893,-0.0319975
0.522481,-0.627057,-0.323378,0.233215,0.145746,-0.0258358,1.31426,-0.465836,0.47244,-0.394006,-0.152484,-0.0195345,1.17428,-0.0602855,-0.819725,0.208384,0.0619918,0.00931295,0.901253,-0.840024,-0.244791,-0.0181895,0.110893,-0.0319975
0.522481,-0.627057,-0.323378,0.233215,0.145746,-0.0258358,1.31426,-0.465836,0.47244,-0.394006,-0.152484,-0.0195345,1.17428,-0.0602855,-0.819725,0.208384,0.0619918,0.00931295,0.901253,-0.840024,-0.244791,-0.0181895,0.110893,-0.0319975
0.522481,-0.627057,-0.323378,0.233215,0.145746,-0.0258358,1.31426,-0.465836,0.47244,-0.394006,-0.152484,-0.0195345,1.17428,-0.0602855,-0.819725,0.208384,0.0619918,0.00931295,0.901253,-0.840024,-0.244791,-0.0181895,0.110893,-0.0319975
0.522481,-0.627057,-0.323378,0.233215,0.145746,-0.0258358,1.31426,-0.465836,0.47244,-0.394006,-0.152484,-0.0195345,1.17428,-0.0602855,-0.819725,0.208384,0.0619918,0.00931295,0.901253,-0.840024,-0.244791,-0.0181895,0.110893,-0.0319975
0.522481,-0.627057,-0.323378,0.233215,0.145746,-0.0258358,1.31426,-0.465836,0.47244,-0.394006,-0.152484,-0.0195345,1.17428,-0.0602855,-0.819725,0.208384,0.0619918,0.00931295,0.901253,-0.840024,-0.244791,-0.0181895,0.110893,-0.0319975
0.522481,-0.627057,-0.323378,0.233215,0.145746,-0.0258358,1.31426,-0.465836,0.47244,-0.394006,-0.152484,-0.0195345,1.17428,-0.0602855,-0.819725,0.208384,0.0619918,0.00931295,0.901253,-0.840024,-0.244791,-0.0181895,0.110893,-0.0319975
0.522481,-0.627057,-0.323378,0.233215,0.145746,-0.0258358,1.31426,-0.465836,0.47244,-0.394006,-0.152484,-0.0195345,1.17428,-0.0602855,-0.819725,0.208384,0.0619918,0.00931295,0.901253,-0.840024,-0.244791,-0.0181895,0.110893,-0.0319975
0.522481,-0.627057,-0.323378,0.233215,0.145746,-0.0258358,1.31426,-0.465836,0.47244,-0.394006,-0.152484,-0.0195345,1.17428,-0.0602855,-0.819725,0.208384,0.0619918,0.00931295,0.901253,-0.840024,-0.244791,-0.0181895,0.110893,-0.0319975
0.689886,-0.633729,0.109839,0.358299,0.159303,-0.019187,1.14306,-0.272717,0.721237,-0.449564,-0.143558,-0.0246241,1.26143,0.143153,-0.518346,0.133563,0.00502724,-0.00354379,0.73633,-0.850335,-0.22159,0.0487669,0.138888,-0.0321971
0.689886,-0.633729,0.109839,0.358299,0.159303,-0.019187,1.14306,-0.272717,0.721237,-0.449564,-0.143558,-0.0246241,1.26143,0.143153,-0.518346,0.133563,0.00502724,-0.00354379,0.73633,-0.850335,-0.22159,0.0487669,0.138888,-0.0321971
0.689886,-0.633729,0.109839,0.358299,0.159303,-0.019187,1.14306,-0.272717,0.721237,-0.449564,-0.143558,-0.0246241,1.26143,0.143153,-0.518346,0.133563,0.00502724,-0.00354379,0.73633,-0.850335,-0.22159,0.0487669,0.138888,-0.0321971
0.689886,-0.633729,0.109839,0.358299,0.159303,-0.019187,1.14306,-0.272717,0.721237,-0.449564,-0.143558,-0.0246241,1.26143,0.143153,-0.518346,0.133563,0.00502724,-0.00354379,0.73633,-0.850335,-0.22159,0.0487669,0.138888,-0.0321971
0.689886,-0.633729,0.109839,0.358299,0.159303,-0.019187,1.14306,-0.272717,0.721237,-0.449564,-0.143558,-0.0246241,1.26143,0.143153,-0.518346,0.133563,0.00502724,-0.00354379,0.73633,-0.850335,-0.22159,0.0487669,0.138888,-0.0321971
0.774598,-0.625931,-0.0358961,0.323781,0.157351,-0.0147909,1.08094,-0.590213,0.771206,-0.45268,-0.154571,-0.020743,1.18192,0.547233,-0.377071,0.0432292,0.0124625,0.00406901,0.791275,-0.458487,-0.00852093,0.064154,0.137087,-0.0232489
0.774598,-0.625931,-0.0358961,0.323781,0.157351,-0.0147909,1.08094,-0.590213,0.771206,-0.45268,-0.154571,-0.020743,1.18192,0.547233,-0.377071,0.0432292,0.0124625,0.00406901,0.791275,-0.458487,-0.00852093,0.064154,0.137087,-0.0232489
0.719942,-0.0920893,0.191161,0.332936,0.132804,-0.00602153,1.00138,-0.386926,0.792921,-0.495316,-0.146685,-0.0230382,0.966897,0.362571,-0.516855,0.143518,-0.00384351,0.0181565,0.74504,-0.437297,0.15791,2.69902e-05,0.1392,-0.0156679
0.719942,-0.0920893,0.191161,0.332936,0.132804,-0.00602153,1.00138,-0.386926,0.792921,-0.495316,-0.146685,-0.0230382,0.966897,0.362571,-0.516855,0.143518,-0.00384351,0.0181565,0.74504,-0.437297,0.15791,2.69902e-05,0.1392,-0.0156679
0.719942,-0.0920893,0.191161,0.332936,0.132804,-0.00602153,1.00138,-0.386926,0.792921,-0.495316,-0.146685,-0.0230382,0.966897,0.362571,-0.516855,0.143518,-0.00384351,0.0181565,0.74504,-0.437297,0.15791,2.69902e-05,0.1392,-0.0156679
0.719942,-0.0920893,0.191161,0.332936,0.132804,-0.00602153,1.00138,-0.386926,0.792921,-0.495316,-0.146685,-0.0230382,0.966897,0.362571,-0.516855,0.143518,-0.00384351,0.0181565,0.74504,-0.437297,0.15791,2.69902e-05,0.1392,-0.0156679
0.719942,-0.0920893,0.191161,0.332936,0.132804,-0.00602153,1.00138,-0.386926,0.792921,-0.495316,-0.146685,-0.0230382,0.966897,0.362571,-0.516855,0.143518,-0.00384351,0.0181565,0.74504,-0.437297,0.15791,2.69902e-05,0.1392,-0.0156679
0.719942,-0.0920893,0.191161,0.332936,0.132804,-0.00602153,1.00138,-0.386926,0.792921,-0.495316,-0.146685,-0.0230382,0.966897,0.362571,-0.516855,0.143518,-0.00384351,0.0181565,0.74504,-0.437297,0.15791,2.69902e-05,0.1392,-0.0156679
0.719942,-0.0920893,0.191161,0.332936,0.132804,-0.00602153,1.00138,-0.386926,0.792921,-0.495316,-0.146685,-0.0230382,0.966897,0.362571,-0.516855,0.143518,-0.00384351,0.0181565,0.74504,-0.437297,0.15791,2.69902e-05,0.1392,-0.0156679
0.719942,-0.0920893,0.191161,0.332936,0.132804,-0.00602153,1.00138,-0.386926,0.792921,-0.495316,-0.146685,-0.0230382,0.966897,0.362571,-0.516855,0.143518,-0.00384351,0.0181565,0.74504,-0.437297,0.15791,2.69902e-05,0.1392,-0.0156679
0.719942,-0.0920893,0.191161,0.332936,0.132804,-0.00602153,1.00138,-0.386926,0.792921,-0.495316,-0.146685,-0.0230382,0.966897,0.362571,-0.516855,0.143518,-0.00384351,0.0181565,0.74504,-0.437297,0.15791,2.69902e-05,0.1392,-0.0156679
0.719942,-0.0920893,0.191161,0.332936,0.132804,-0.00602153,1.00138,-0.386926,0.792921,-0.495316,-0.146685,-0.0230382,0.966897,0.362571,-0.516855,0.143518,-0.00384351,0.0181565,0.74504,-0.437297,0.15791,2.69902e-05,0.1392,-0.0156679
0.719942,-0.0920893,0.191161,0.332936,0.132804,-0.00602153,1.00138,-0.386926,0.792921,-0.495316,-0.146685,-0.0230382,0.966897,0.362571,-0.516855,0.143518,-0.00384351,0.0181565,0.74504,-0.437297,0.15791,2.69902e-05,0.1392,-0.0156679
0.719942,-0.0920893,0.191161,0.332936,0.132804,-0.00602153,1.00138,-0.386926,0.792921,-0.495316,-0.146685,-0.0230382,0.966897,0.362571,-0.516855,0.143518,-0.00384351,0.0181565,0.74504,-0.437297,0.15791,2.69902e-05,0.1392,-0.0156679
0.719942,-0.0920893,0.191161,0.332936,0.132804,-0.00602153,1.00138,-0.386926,0.792921,-0.495316,-0.146685,-0.0230382,0.966897,0.362571,-0.516855,0.143518,-0.00384351,0.0181565,0.74504,-0.437297,0.15791,2.69902e-05,0.1392,-0.0156679
0.719942,-0.0920893,0.191161,0.332936,0.132804,-0.00602153,1.00138,-0.386926,0.792921,-0.495316,-0.146685,-0.0230382,0.966897,0.362571,-0.516855,0.143518,-0.00384351,0.0181565,0.74504,-0.437297,0.15791,2.69902e-05,0.1392,-0.0156679
0.719942,-0.0920893,0.191161,0.332936,0.132804,-0.00602153,1.00138,-0.386926,0.792921,-0.495316,-0.146685,-0.0230382,0.966897,0.362571,-0.516855,0.143518,-0.00384351,0.0181565,0.74504,-0.437297,0.15791,2.69902e-05,0.1392,-0.0156679
0.719942,-0.0920893,0.191161,0.332936,0.132804,-0.00602153,1.00138,-0.386926,0.792921,-0.495316,-0.146685,-0.0230382,0.966897,0.362571,-0.516855,0.143518,-0.00384351,0.0181565,0.74504,-0.437297,0.15791,2.69902e-05,0.1392,-0.0156679
0.713693,0.0291763,0.252538,0.23959,0.164721,-0.0159752,1.28561,-0.557493,0.827953,-0.467511,-0.148222,-0.0376629,0.910474,0.411491,-0.52922,0.142735,-0.0173676,0.0178541,0.850197,-0.414691,0.231164,0.147287,0.105762,-0.0073192
0.713693,0.0291763,0.252538,0.23959,0.164721,-0.0159752,1.28561,-0.557493,0.827953,-0.467511,-0.148222,-0.0376629,0.910474,0.411491,-0.52922,0.142735,-0.0173676,0.0178541,0.850197,-0.414691,0.231164,0.147287,0.105762,-0.0073192
0.713693,0.0291763,0.252538,0.23959,0.164721,-0.0159752,1.28561,-0.557493,0.827953,-0.467511,-0.148222,-0.0376629,0.910474,0.411491,-0.52922,0.142735,-0.0173676,0.0178541,0.850197,-0.414691,0.231164,0.147287,0.105762,-0.0073192
0.713693,0.0291763,0.252538,0.23959,0.164721,-0.0159752,1.28561,-0.557493,0.827953,-0.467511,-0.148222,-0.0376629,0.910474,0.411491,-0.52922,0.142735,-0.0173676,0.0178541,0.850197,-0.414691,0.231164,0.147287,0.105762,-0.0073192
0.713693,0.0291763,0.252538,0.23959,0.164721,-0.0159752,1.28561,-0.557493,0.827953,-0.467511,-0.148222,-0.0376629,0.910474,0.411491,-0.52922,0.142735,-0.0173676,0.0178541,0.850197,-0.414691,0.231164,0.147287,0.105762,-0.0073192
0.713693,0.0291763,0.252538,0.23959,0.164721,-0.0159752,1.28561,-0.557493,0.827953,-0.467511,-0.148222,-0.0376629,0.910474,0.411491,-0.52922,0.142735,-0.0173676,0.0178541,0.850197,-0.414691,0.231164,0.147287,0.105762,-0.0073192
0.713693,0.0291763,0.252538,0.23959,0.164721,-0.0159752,1.28561,-0.557493,0.827953,-0.467511,-0.148222,-0.0376629,0.910474,0.411491,-0.52922,0.142735,-0.0173676,0.0178541,0.850197,-0.414691,0.231164,0.147287,0.105762,-0.0073192
0.713693,0.0291763,0.252538,0.23959,0.164721,-0.0159752,1.28561,-0.557493,0.827953,-0.467511,-0.148222,-0.0376629,0.910474,0.411491,-0.52922,0.142735,-0.0173676,0.0178541,0.850197,-0.414691,0.231164,0.147287,0.105762,-0.0073192
0.713693,0.0291763,0.252538,0.23959,0.164721,-0.0159752,1.28561,-0.557493,0.827953,-0.467511,-0.148222,-0.0376629,0.910474,0.411491,-0.52922,0.142735,-0.0173676,0.0178541,0.850197,-0.414691,0.231164,0.147287,0.105762,-0.0073192
0.713693,0.0291763,0.252538,0.23959,0.164721,-0.0159752,1.28561,-0.557493,0.827953,-0.467511,-0.148222,-0.0376629,0.910474,0.411491,-0.52922,0.142735,-0.0173676,0.0178541,0.850197,-0.414691,0.231164,0.147287,0.105762,-0.0073192
0.713693,0.0291763,0.252538,0.23959,0.164721,-0.0159752,1.28561,-0.557493,0.827953,-0.467511,-0.148222,-0.0376629,0.910474,0.411491,-0.52922,0.142735,-0.0173676,0.0178541,0.850197,-0.414691,0.231164,0.147287,0.105762,-0.0073192
0.713693,0.0291763,0.252538,0.23959,0.164721,-0.0159752,1.28561,-0.557493,0.827953,-0.467511,-0.148222,-0.0376629,0.910474,0.411491,-0.52922,0.142735,-0.0173676,0.0178541,0.850197,-0.414691,0.231164,0.147287,0.105762,-0.0073192
0.669284,-0.0641591,-0.0639084,0.208518,0.161807,-0.0257337,1.36555,-0.833001,0.694264,-0.351172,-0.110304,-0.0395106,0.651969,0.175204,-0.108656,0.102248,-0.0536413,0.0213311,0.972012,-0.472725,0.298577,0.115049,0.0779318,-0.0151781
0.669284,-0.0641591,-0.0639084,0.208518,0.161807,-0.0257337,1.36555,-0.833001,0.694264,-0.351172,-0.110304,-0.0395106,0.651969,0.175204,-0.108656,0.102248,-0.0536413,0.0213311,0.972012,-0.472725,0.298577,0.115049,0.0779318,-0.0151781
0.669284,-0.0641591,-0.0639084,0.208518,0.161807,-0.0257337,1.36555,-0.833001,0.694264,-0.351172,-0.110304,-0.0395106,0.651969,0.175204,-0.108656,0.102248,-0.0536413,0.0213311,0.972012,-0.472725,0.298577,0.115049,0.0779318,-0.0151781
0.669284,-0.0641591,-0.0639084,0.208518,0.161807,-0.0257337,1.36555,-0.833001,0.694264,-0.351172,-0.110304,-0.0395106,0.651969,0.175204,-0.108656,0.102248,-0.0536413,0.0213311,0.972012,-0.472725,0.298577,0.115049,0.0779318,-0.0151781
0.669284,-0.0641591,-0.0639084,0.208518,0.161807,-0.0257337,1.36555,-0.833001,0.694264,-0.351172,-0.110304,-0.0395106,0.651969,0.175204,-0.108656,0.102248,-0.0536413,0.0213311,0.972012,-0.472725,0.298577,0.115049,0.0779318,-0.0151781
0.669284,-0.0641591,-0.0639084,0.208518,0.161807,-0.0257337,1.36555,-0.833001,0.694264,-0.351172,-0.110304,-0.0395106,0.651969,0.175204,-0.108656,0.102248,-0.0536413,0.0213311,0.972012,-0.472725,0.298577,0.115049,0.0779318,-0.0151781
0.541781,-0.327793,-0.149958,-0.0460847,0.165033,-0.0226164,1.218,-0.571422,0.538052,-0.493566,-0.052305,-0.0376899,0.817749,0.258226,-0.244859,0.271983,-0.157545,0.0159811,0.810773,-0.750275,0.465388,0.0119269,0.0832524,-0.00154542
0.541781,-0.327793,-0.149958,-0.0460847,0.165033,-0.0226164,1.218,-0.571422,0.538052,-0.493566,-0.052305,-0.0376899,0.817749,0.258226,-0.244859,0.271983,-0.157545,0.0159811,0.810773,-0.750275,0.465388,0.0119269,0.0832524,-0.00154542
0.541781,-0.327793,-0.149958,-0.0460847,0.165033,-0.0226164,1.218,-0.571422,0.538052,-0.493566,-0.052305,-0.0376899,0.817749,0.258226,-0.244859,0.271983,-0.157545,0.0159811,0.810773,-0.750275,0.465388,0.0119269,0.0832524,-0.00154542
0.541781,-0.327793,-0.149958,-0.0460847,0.165033,-0.0226164,1.218,-0.571422,0.538052,-0.493566,-0.052305,-0.0376899,0.817749,0.258226,-0.244859,0.271983,-0.157545,0.0159811,0.810773,-0.750275,0.465388,0.0119269,0.0832524,-0.00154542
0.541781,-0.327793,-0.149958,-0.0460847,0.165033,-0.0226164,1.218,-0.571422,0.538052,-0.493566,-0.052305,-0.0376899,0.817749,0.258226,-0.244859,0.271983,-0.157545,0.0159811,0.810773,-0.750275,0.465388,0.0119269,0.0832524,-0.00154542
0.541781,-0.327793,-0.149958,-0.0460847,0.165033,-0.0226164,1.218,-0.571422,0.538052,-0.493566,-0.052305,-0.0376899,0.817749,0.258226,-0.244859,0.271983,-0.157545,0.0159811,0.810773,-0.750275,0.465388,0.0119269,0.0832524,-0.00154542
0.541781,-0.327793,-0.149958,-0.0460847,0.165033,-0.0226164,1.218,-0.571422,0.538052,-0.493566,-0.052305,-0.0376899,0.817749,0.258226,-0.244859,0.271983,-0.157545,0.0159811,0.810773,-0.750275,0.465388,0.0119269,0.0832524,-0.00154542
0.501748,-0.32252,-0.19261,-0.179642,0.152559,-0.0289134,1.21956,-0.632293,0.235169,-0.364137,-0.0460548,-0.0342397,0.817807,0.323149,-0.108684,0.172752,-0.159671,0.00875207,0.802793,-0.650836,0.607681,0.162989,0.0571736,0.00586193
0.501748,-0.32252,-0.19261,-0.179642,0.152559,-0.0289134,1.21956,-0.632293,0.235169,-0.364137,-0.0460548,-0.0342397,0.817807,0.323149,-0.108684,0.172752,-0.159671,0.00875207,0.802793,-0.650836,0.607681,0.162989,0.0571736,0.00586193
0.501748,-0.32252,-0.19261,-0.179642,0.152559,-0.0289134,1.21956,-0.632293,0.235169,-0.364137,-0.0460548,-0.0342397,0.817807,0.323149,-0.108684,0.172752,-0.159671,0.00875207,0.802793,-0.650836,0.607681,0.162989,0.0571736,0.00586193
0.501748,-0.32252,-0.19261,-0.179642,0.152559,-0.0289134,1.21956,-0.632293,0.235169,-0.364137,-0.0460548,-0.0342397,0.817807,0.323149,-0.108684,0.172752,-0.159671,0.00875207,0.802793,-0.650836,0.607681,0.162989,0.0571736,0.00586193
0.501748,-0.32252,-0.19261,-0.179642,0.152559,-0.0289134,1.21956,-0.632293,0.235169,-0.364137,-0.0460548,-0.0342397,0.817807,0.323149,-0.108684,0.172752,-0.159671,0.00875207,0.802793,-0.650836,0.607681,0.162989,0.0571736,0.00586193
0.501748,-0.32252,-0.19261,-0.179642,0.152559,-0.0289134,1.21956,-0.632293,0.235169,-0.364137,-0.0460548,-0.0342397,0.817807,0.323149,-0.108684,0.172752,-0.159671,0.00875207,0.802793,-0.650836,0.607681,0.162989,0.0571736,0.00586193
0.501748,-0.32252,-0.19261,-0.179642,0.152559,-0.0289134,1.21956,-0.632293,0.235169,-0.364137,-0.0460548,-0.0342397,0.817807,0.323149,-0.108684,0.172752,-0.159671,0.00875207,0.802793,-0.650836,0.607681,0.162989,0.0571736,0.00586193
0.501748,-0.32252,-0.19261,-0.179642,0.152559,-0.0289134,1.21956,-0.632293,0.235169,-0.364137,-0.0460548,-0.0342397,0.817807,0.323149,-0.108684,0.172752,-0.159671,0.00875207,0.802793,-0.650836,0.607681,0.162989,0.0571736,0.00586193
0.606724,-0.621125,-0.345575,-0.33844,0.146414,-0.0225043,1.18207,-0.295382,0.321845,-0.390352,-0.0190035,-0.0394454,1.04645,0.0548107,0.101771,0.405947,-0.139924,0.00459018,0.6558,-0.680604,0.645315,0.184215,0.0404549,0.000285606
0.606724,-0.621125,-0.345575,-0.33844,0.146414,-0.0225043,1.18207,-0.295382,0.321845,-0.390352,-0.0190035,-0.0394454,1.04645,0.0548107,0.101771,0.405947,-0.139924,0.00459018,0.6558,-0.680604,0.645315,0.184215,0.0404549,0.000285606
0.606724,-0.621125,-0.345575,-0.33844,0.146414,-0.0225043,1.18207,-0.295382,0.321845,-0.390352,-0.0190035,-0.0394454,1.04645,0.0548107,0.101771,0.405947,-0.139924,0.00459018,0.6558,-0.680604,0.645315,0.184215,0.0404549,0.000285606
0.534217,-0.701365,-0.516387,-0.420105,0.0560144,-0.024997,1.14714,-0.271691,0.306461,-0.49181,0.0122677,-0.0400497,0.870647,0.226845,0.151992,0.461615,-0.135238,-0.00037031,0.666947,-0.650283,0.452482,0.0482765,0.012574,-0.0101481
0.534217,-0.701365,-0.516387,-0.420105,0.0560144,-0.024997,1.14714,-0.271691,0.306461,-0.49181,0.0122677,-0.0400497,0.870647,0.226845,0.151992,0.461615,-0.135238,-0.00037031,0.666947,-0.650283,0.452482,0.0482765,0.012574,-0.0101481
0.534217,-0.701365,-0.516387,-0.420105,0.0560144,-0.024997,1.14714,-0.271691,0.306461,-0.49181,0.0122677,-0.0400497,0.870647,0.226845,0.151992,0.461615,-0.135238,-0.00037031,0.666947,-0.650283,0.452482,0.0482765,0.012574,-0.0101481
0.534217,-0.701365,-0.516387,-0.420105,0.0560144,-0.024997,1.14714,-0.271691,0.306461,-0.49181,0.0122677,-0.0400497,0.870647,0.226845,0.151992,0.461615,-0.135238,-0.00037031,0.666947,-0.650283,0.452482,0.0482765,0.012574,-0.0101481
0.534217,-0.701365,-0.516387,-0.420105,0.0560144,-0.024997,1.14714,-0.271691,0.306461,-0.49181,0.0122677,-0.0400497,0.870647,0.226845,0.151992,0.461615,-0.135238,-0.00037031,0.666947,-0.650283,0.452482,0.0482765,0.012574,-0.0101481
0.534217,-0.701365,-0.516387,-0.420105,0.0560144,-0.024997,1.14714,-0.271691,0.306461,-0.49181,0.0122677,-0.0400497,0.870647,0.226845,0.151992,0.461615,-0.135238,-0.00037031,0.666947,-0.650283,0.452482,0.0482765,0.012574,-0.0101481
0.534217,-0.701365,-0.516387,-0.420105,0.0560144,-0.024997,1.14714,-0.271691,0.306461,-0.49181,0.0122677,-0.0400497,0.870647,0.226845,0.151992,0.461615,-0.135238,-0.00037031,0.666947,-0.650283,0.452482,0.0482765,0.012574,-0.0101481
0.534217,-0.701365,-0.516387,-0.420105,0.0560144,-0.024997,1.14714,-0.271691,0.306461,-0.49181,0.0122677,-0.0400497,0.870647,0.226845,0.151992,0.461615,-0.135238,-0.00037031,0.666947,-0.650283,0.452482,0.0482765,0.012574,-0.0101481
