# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.031373 -----------------
#dely    BF
0.050 -0.0523 -0.0048
0.150 -0.0364 -0.0036
0.250 -0.0396 -0.0039
0.350 -0.0330 -0.0034
0.450 -0.0348 -0.0039
0.550 -0.0449 -0.0047
0.650 -0.0259 -0.0035
0.750 -0.0110 -0.0017
0.850 -0.0102 -0.0018
0.950 -0.0177 -0.0029
1.050 -0.0042 -0.0009
1.150 -0.0033 -0.0011
1.250 -0.0002 -0.0001
1.350 -0.0002 -0.0001
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
