# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0857213 -----------------
#dely    BF
0.050 -0.1122 -0.0008
0.150 -0.0985 -0.0008
0.250 -0.0973 -0.0008
0.350 -0.0765 -0.0006
0.450 -0.0806 -0.0007
0.550 -0.0638 -0.0006
0.650 -0.0610 -0.0006
0.750 -0.0617 -0.0007
0.850 -0.0313 -0.0004
0.950 -0.0310 -0.0004
1.050 -0.0453 -0.0006
1.150 -0.0226 -0.0003
1.250 -0.0099 -0.0002
1.350 -0.0259 -0.0005
1.450 -0.0166 -0.0004
1.550 -0.0111 -0.0003
1.650 -0.0085 -0.0003
1.750 -0.0035 -0.0002
