# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.326698 -----------------
#dely    BF
0.050  0.5511  0.0049
0.150  0.4811  0.0044
0.250  0.4420  0.0042
0.350  0.4002  0.0040
0.450  0.3460  0.0037
0.550  0.2756  0.0031
0.650  0.2357  0.0029
0.750  0.1762  0.0023
0.850  0.1405  0.0020
0.950  0.0828  0.0013
1.050  0.0739  0.0013
1.150  0.0310  0.0006
1.250  0.0188  0.0004
1.350  0.0105  0.0003
1.450  0.0020  0.0001
1.550 -0.0008 -0.0000
1.650  0.0002  0.0000
1.750  0.0000  0.0000
