# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.257736 -----------------
#dely    BF
0.050  0.3726  0.0028
0.150  0.3728  0.0029
0.250  0.3085  0.0024
0.350  0.3118  0.0026
0.450  0.2601  0.0023
0.550  0.2221  0.0021
0.650  0.1840  0.0018
0.750  0.1474  0.0015
0.850  0.1310  0.0015
0.950  0.0947  0.0012
1.050  0.0693  0.0010
1.150  0.0493  0.0007
1.250  0.0263  0.0004
1.350  0.0158  0.0003
1.450  0.0130  0.0003
1.550 -0.0014 -0.0000
1.650 -0.0000 -0.0000
1.750 -0.0001 -0.0000
