# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.290488 -----------------
#dely    BF
0.050  0.4425  0.0032
0.150  0.4094  0.0031
0.250  0.3779  0.0030
0.350  0.3271  0.0027
0.450  0.2831  0.0024
0.550  0.2646  0.0024
0.650  0.2015  0.0020
0.750  0.1896  0.0020
0.850  0.1312  0.0015
0.950  0.0992  0.0012
1.050  0.0645  0.0009
1.150  0.0516  0.0008
1.250  0.0286  0.0005
1.350  0.0193  0.0004
1.450  0.0072  0.0002
1.550  0.0067  0.0002
1.650 -0.0009 -0.0000
1.750  0.0018  0.0001
