# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.00766628 -----------------
#dely    BF
0.050 -0.0263 -0.0026
0.150 -0.0019 -0.0002
0.250 -0.0186 -0.0019
0.350 -0.0087 -0.0009
0.450 -0.0163 -0.0020
0.550  0.0008  0.0001
0.650 -0.0066 -0.0008
0.750 -0.0075 -0.0013
0.850  0.0117  0.0022
0.950 -0.0040 -0.0009
1.050 -0.0016 -0.0004
1.150  0.0007  0.0002
1.250  0.0021  0.0009
1.350  0.0000  0.0000
1.450 -0.0004 -0.0003
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
