# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.222608 -----------------
#dely    BF
0.050  0.3573  0.0025
0.150  0.3262  0.0024
0.250  0.2800  0.0021
0.350  0.2689  0.0021
0.450  0.2318  0.0020
0.550  0.1918  0.0017
0.650  0.1555  0.0015
0.750  0.1135  0.0012
0.850  0.0987  0.0011
0.950  0.0759  0.0009
1.050  0.0451  0.0006
1.150  0.0396  0.0006
1.250  0.0192  0.0003
1.350  0.0074  0.0001
1.450  0.0090  0.0002
1.550  0.0041  0.0001
1.650  0.0024  0.0001
1.750 -0.0004 -0.0000
