# ICODE=1735357040, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0295646 -----------------
#dely    BF
0.050  0.0101  0.0001
0.150  0.0218  0.0002
0.250  0.0320  0.0003
0.350 -0.0141 -0.0001
0.450  0.0178  0.0002
0.550 -0.0093 -0.0001
0.650 -0.0089 -0.0001
0.750 -0.0202 -0.0002
0.850 -0.0419 -0.0005
0.950 -0.0394 -0.0005
1.050 -0.0502 -0.0007
1.150 -0.0467 -0.0007
1.250 -0.0455 -0.0008
1.350 -0.0346 -0.0007
1.450 -0.0252 -0.0006
1.550 -0.0240 -0.0007
1.650 -0.0122 -0.0005
1.750 -0.0050 -0.0003
